FROM_REACTION_ID	TYPE	TO_REACTION_ID
35365	is_a	33765
35366	is_a	33766
35367	is_a	33763
35368	is_a	33764
35369	is_a	33765
35370	is_a	33766
35379	is_a	50252
35380	is_a	50253
35381	is_a	50254
35382	is_a	50255
35391	is_a	50252
35392	is_a	50253
35393	is_a	50254
35394	is_a	50255
35403	is_a	56284
35404	is_a	56285
35405	is_a	56286
35406	is_a	56287
35459	is_a	24076
35460	is_a	24077
35461	is_a	24078
35462	is_a	24079
35463	is_a	10740
35464	is_a	10741
35465	is_a	10742
35466	is_a	10743
35519	is_a	39995
35520	is_a	39996
35521	is_a	39997
35522	is_a	39998
35523	is_a	13149
35524	is_a	13150
35525	is_a	13151
35526	is_a	13152
35559	is_a	29235
35560	is_a	29236
35561	is_a	29237
35562	is_a	29238
35563	is_a	39995
35564	is_a	39996
35565	is_a	39997
35566	is_a	39998
35567	is_a	39995
35568	is_a	39996
35569	is_a	39997
35570	is_a	39998
35607	is_a	10740
35608	is_a	10741
35609	is_a	10742
35610	is_a	10743
35615	is_a	10736
35616	is_a	10737
35617	is_a	10738
35618	is_a	10739
35639	is_a	18169
35640	is_a	18170
35641	is_a	18171
35642	is_a	18172
35651	is_a	53424
35652	is_a	53425
35653	is_a	53426
35654	is_a	53427
35659	is_a	33855
35660	is_a	33856
35661	is_a	33857
35662	is_a	33858
35663	is_a	44712
35664	is_a	44713
35665	is_a	44714
35666	is_a	44715
35667	is_a	12044
35668	is_a	12045
35669	is_a	12046
35670	is_a	12047
35723	is_a	15325
35724	is_a	15326
35725	is_a	15327
35726	is_a	15328
35727	is_a	15325
35728	is_a	15326
35729	is_a	15327
35730	is_a	15328
35731	is_a	15325
35732	is_a	15326
35733	is_a	15327
35734	is_a	15328
35811	is_a	35407
35812	is_a	35409
35813	is_a	35408
35814	is_a	35410
35847	is_a	51496
35848	is_a	51497
35849	is_a	51498
35850	is_a	51499
35851	is_a	37807
35852	is_a	37808
35853	is_a	37809
35854	is_a	37810
35855	is_a	33203
35856	is_a	33204
35857	is_a	33205
35858	is_a	33206
35859	is_a	33203
35860	is_a	33204
35861	is_a	33205
35862	is_a	33206
35863	is_a	33203
35864	is_a	33204
35865	is_a	33205
35866	is_a	33206
35867	is_a	37015
35868	is_a	37016
35869	is_a	37017
35870	is_a	37018
35871	is_a	33195
35872	is_a	33196
35873	is_a	33197
35874	is_a	33198
35875	is_a	33195
35876	is_a	33196
35877	is_a	33197
35878	is_a	33198
35879	is_a	37623
35880	is_a	37624
35881	is_a	37625
35882	is_a	37626
35883	is_a	33195
35884	is_a	33196
35885	is_a	33197
35886	is_a	33198
35887	is_a	33203
35888	is_a	33204
35889	is_a	33205
35890	is_a	33206
35891	is_a	33203
35892	is_a	33204
35893	is_a	33205
35894	is_a	33206
35895	is_a	33203
35896	is_a	33204
35897	is_a	33205
35898	is_a	33206
35899	is_a	33323
35900	is_a	33324
35901	is_a	33325
35902	is_a	33326
35903	is_a	33315
35904	is_a	33316
35905	is_a	33317
35906	is_a	33318
35907	is_a	33319
35908	is_a	33320
35909	is_a	33321
35910	is_a	33322
35911	is_a	19709
35912	is_a	19710
35913	is_a	19711
35914	is_a	19712
35915	is_a	19709
35916	is_a	19710
35917	is_a	19711
35918	is_a	19712
35983	is_a	37803
35984	is_a	37804
35985	is_a	37805
35986	is_a	37806
35987	is_a	12937
35988	is_a	12938
35989	is_a	12939
35990	is_a	12940
35991	is_a	33359
35992	is_a	33360
35993	is_a	33361
35994	is_a	33362
35995	is_a	37563
35996	is_a	37564
35997	is_a	37565
35998	is_a	37566
35999	is_a	37559
36000	is_a	37560
36001	is_a	37561
36002	is_a	37562
36015	is_a	32995
36016	is_a	32996
36017	is_a	32997
36018	is_a	32998
36019	is_a	32995
36020	is_a	32996
36021	is_a	32997
36022	is_a	32998
36023	is_a	32995
36024	is_a	32996
36025	is_a	32997
36026	is_a	32998
36087	is_a	36083
36088	is_a	36084
36089	is_a	36085
36090	is_a	36086
36135	is_a	49832
36136	is_a	49833
36137	is_a	49834
36138	is_a	49835
36139	is_a	15421
36140	is_a	15422
36141	is_a	15423
36142	is_a	15424
36143	is_a	33763
36144	is_a	33764
36145	is_a	33765
36146	is_a	33766
36159	is_a	54324
36160	is_a	54325
36161	is_a	54326
36162	is_a	54327
36167	is_a	15017
36168	is_a	15018
36169	is_a	15019
36170	is_a	15020
36315	is_a	52716
36316	is_a	52717
36317	is_a	52718
36318	is_a	52719
36319	is_a	52716
36320	is_a	52717
36321	is_a	52718
36322	is_a	52719
36323	is_a	36303
36324	is_a	36304
36325	is_a	36305
36326	is_a	36306
36363	is_a	36303
36364	is_a	36304
36365	is_a	36305
36366	is_a	36306
36371	is_a	34555
36372	is_a	34556
36373	is_a	34557
36374	is_a	34558
36475	is_a	50252
36476	is_a	50253
36477	is_a	50254
36478	is_a	50255
36479	is_a	50252
36480	is_a	50253
36481	is_a	50254
36482	is_a	50255
36483	is_a	50252
36484	is_a	50253
36485	is_a	50254
36486	is_a	50255
36491	is_a	50252
36492	is_a	50253
36493	is_a	50254
36494	is_a	50255
36495	is_a	17825
36496	is_a	17826
36497	is_a	17827
36498	is_a	17828
36503	is_a	50252
36504	is_a	50253
36505	is_a	50254
36506	is_a	50255
36507	is_a	50252
36508	is_a	50253
36509	is_a	50254
36510	is_a	50255
36511	is_a	50252
36512	is_a	50253
36513	is_a	50254
36514	is_a	50255
36515	is_a	32727
36516	is_a	32728
36517	is_a	32729
36518	is_a	32730
36519	is_a	32727
36520	is_a	32728
36521	is_a	32729
36522	is_a	32730
36523	is_a	50252
36524	is_a	50253
36525	is_a	50254
36526	is_a	50255
36527	is_a	50252
36528	is_a	50253
36529	is_a	50254
36530	is_a	50255
36531	is_a	50252
36532	is_a	50253
36533	is_a	50254
36534	is_a	50255
36535	is_a	34735
36536	is_a	34736
36537	is_a	34737
36538	is_a	34738
36539	is_a	34735
36539	is_a	61472
36540	is_a	34736
36540	is_a	61473
36541	is_a	34737
36541	is_a	61474
36542	is_a	34738
36542	is_a	61475
36547	is_a	34735
36547	is_a	61476
36548	is_a	34736
36548	is_a	61477
36549	is_a	34737
36549	is_a	61478
36550	is_a	34738
36550	is_a	61479
36555	is_a	34735
36556	is_a	34736
36557	is_a	34737
36558	is_a	34738
36571	is_a	34735
36572	is_a	34736
36573	is_a	34737
36574	is_a	34738
36575	is_a	34735
36576	is_a	34736
36577	is_a	34737
36578	is_a	34738
36587	is_a	19257
36588	is_a	19258
36589	is_a	19259
36590	is_a	19260
36615	is_a	34735
36616	is_a	34736
36617	is_a	34737
36618	is_a	34738
36619	is_a	34735
36620	is_a	34736
36621	is_a	34737
36622	is_a	34738
36627	is_a	34735
36628	is_a	34736
36629	is_a	34737
36630	is_a	34738
36647	is_a	34735
36648	is_a	34736
36649	is_a	34737
36650	is_a	34738
36667	is_a	36715
36668	is_a	36716
36669	is_a	36717
36670	is_a	36718
36671	is_a	36719
36672	is_a	36720
36673	is_a	36721
36674	is_a	36722
36675	is_a	34735
36676	is_a	34736
36677	is_a	34737
36678	is_a	34738
36687	is_a	23768
36687	is_a	61472
36688	is_a	23769
36688	is_a	61473
36689	is_a	23770
36689	is_a	61474
36690	is_a	23771
36690	is_a	61475
36691	is_a	23768
36692	is_a	23769
36693	is_a	23770
36694	is_a	23771
36715	is_a	34735
36716	is_a	34736
36717	is_a	34737
36718	is_a	34738
36719	is_a	34735
36720	is_a	34736
36721	is_a	34737
36722	is_a	34738
36763	is_a	15621
36764	is_a	15622
36765	is_a	15623
36766	is_a	15624
36767	is_a	34735
36768	is_a	34736
36769	is_a	34737
36770	is_a	34738
36807	is_a	32727
36808	is_a	32728
36809	is_a	32729
36810	is_a	32730
36819	is_a	32727
36820	is_a	32728
36821	is_a	32729
36822	is_a	32730
36835	is_a	37015
36836	is_a	37016
36837	is_a	37017
36838	is_a	37018
36839	is_a	33195
36840	is_a	33196
36841	is_a	33197
36842	is_a	33198
36843	is_a	32727
36844	is_a	32728
36845	is_a	32729
36846	is_a	32730
36851	is_a	32727
36852	is_a	32728
36853	is_a	32729
36854	is_a	32730
36859	is_a	32727
36860	is_a	32728
36861	is_a	32729
36862	is_a	32730
36871	is_a	32727
36872	is_a	32728
36873	is_a	32729
36874	is_a	32730
36875	is_a	32727
36876	is_a	32728
36877	is_a	32729
36878	is_a	32730
36907	is_a	32727
36908	is_a	32728
36909	is_a	32729
36910	is_a	32730
36911	is_a	32727
36912	is_a	32728
36913	is_a	32729
36914	is_a	32730
36915	is_a	32727
36916	is_a	32728
36917	is_a	32729
36918	is_a	32730
36919	is_a	32727
36920	is_a	32728
36921	is_a	32729
36922	is_a	32730
36923	is_a	32727
36924	is_a	32728
36925	is_a	32729
36926	is_a	32730
36927	is_a	32727
36928	is_a	32728
36929	is_a	32729
36930	is_a	32730
36943	is_a	32727
36944	is_a	32728
36945	is_a	32729
36946	is_a	32730
36947	is_a	32727
36948	is_a	32728
36949	is_a	32729
36950	is_a	32730
36963	is_a	32727
36964	is_a	32728
36965	is_a	32729
36966	is_a	32730
36967	is_a	32727
36968	is_a	32728
36969	is_a	32729
36970	is_a	32730
36979	is_a	32727
36980	is_a	32728
36981	is_a	32729
36982	is_a	32730
36983	is_a	32727
36984	is_a	32728
36985	is_a	32729
36986	is_a	32730
36995	is_a	32727
36996	is_a	32728
36997	is_a	32729
36998	is_a	32730
37003	is_a	50252
37004	is_a	50253
37005	is_a	50254
37006	is_a	50255
37007	is_a	50252
37008	is_a	50253
37009	is_a	50254
37010	is_a	50255
37011	is_a	33195
37012	is_a	33196
37013	is_a	33197
37014	is_a	33198
37015	is_a	33195
37016	is_a	33196
37017	is_a	33197
37018	is_a	33198
37035	is_a	10396
37036	is_a	10397
37037	is_a	10398
37038	is_a	10399
37091	is_a	50252
37092	is_a	50253
37093	is_a	50254
37094	is_a	50255
37095	is_a	32727
37096	is_a	32728
37097	is_a	32729
37098	is_a	32730
37111	is_a	37123
37112	is_a	37124
37113	is_a	37125
37114	is_a	37126
37115	is_a	23768
37116	is_a	23769
37117	is_a	23770
37118	is_a	23771
37123	is_a	23768
37124	is_a	23769
37125	is_a	23770
37126	is_a	23771
37131	is_a	37427
37132	is_a	37428
37133	is_a	37429
37134	is_a	37430
37135	is_a	19709
37136	is_a	19710
37137	is_a	19711
37138	is_a	19712
37139	is_a	19709
37140	is_a	19710
37141	is_a	19711
37142	is_a	19712
37143	is_a	33315
37144	is_a	33316
37145	is_a	33317
37146	is_a	33318
37147	is_a	33319
37148	is_a	33320
37149	is_a	33321
37150	is_a	33322
37151	is_a	19709
37152	is_a	19710
37153	is_a	19711
37154	is_a	19712
37155	is_a	19709
37156	is_a	19710
37157	is_a	19711
37158	is_a	19712
37159	is_a	19709
37160	is_a	19710
37161	is_a	19711
37162	is_a	19712
37163	is_a	19709
37164	is_a	19710
37165	is_a	19711
37166	is_a	19712
37167	is_a	10736
37168	is_a	10737
37169	is_a	10738
37170	is_a	10739
37171	is_a	19709
37172	is_a	19710
37173	is_a	19711
37174	is_a	19712
37175	is_a	19709
37176	is_a	19710
37177	is_a	19711
37178	is_a	19712
37179	is_a	19709
37180	is_a	19710
37181	is_a	19711
37182	is_a	19712
37183	is_a	19709
37184	is_a	19710
37185	is_a	19711
37186	is_a	19712
37187	is_a	19709
37188	is_a	19710
37189	is_a	19711
37190	is_a	19712
37195	is_a	15325
37196	is_a	15326
37197	is_a	15327
37198	is_a	15328
37199	is_a	15325
37200	is_a	15326
37201	is_a	15327
37202	is_a	15328
37203	is_a	15325
37204	is_a	15326
37205	is_a	15327
37206	is_a	15328
37207	is_a	37723
37208	is_a	37724
37209	is_a	37725
37210	is_a	37726
37219	is_a	18125
37220	is_a	18126
37221	is_a	18127
37222	is_a	18128
37223	is_a	19709
37224	is_a	19710
37225	is_a	19711
37226	is_a	19712
37243	is_a	32727
37244	is_a	32728
37245	is_a	32729
37246	is_a	32730
37255	is_a	18125
37256	is_a	18126
37257	is_a	18127
37258	is_a	18128
37259	is_a	10396
37260	is_a	10397
37261	is_a	10398
37262	is_a	10399
37271	is_a	23120
37272	is_a	23121
37273	is_a	23122
37274	is_a	23123
37375	is_a	37567
37376	is_a	37568
37377	is_a	37569
37378	is_a	37570
37379	is_a	37571
37380	is_a	37572
37381	is_a	37573
37382	is_a	37574
37383	is_a	37803
37384	is_a	37804
37385	is_a	37805
37386	is_a	37806
37387	is_a	33359
37388	is_a	33360
37389	is_a	33361
37390	is_a	33362
37391	is_a	37563
37392	is_a	37564
37393	is_a	37565
37394	is_a	37566
37395	is_a	37559
37396	is_a	37560
37397	is_a	37561
37398	is_a	37562
37399	is_a	33191
37400	is_a	33192
37401	is_a	33193
37402	is_a	33194
37403	is_a	33191
37404	is_a	33192
37405	is_a	33193
37406	is_a	33194
37407	is_a	37735
37408	is_a	37736
37409	is_a	37737
37410	is_a	37738
37415	is_a	33191
37416	is_a	33192
37417	is_a	33193
37418	is_a	33194
37419	is_a	37727
37420	is_a	37728
37421	is_a	37729
37422	is_a	37730
37427	is_a	19709
37428	is_a	19710
37429	is_a	19711
37430	is_a	19712
37435	is_a	19709
37436	is_a	19710
37437	is_a	19711
37438	is_a	19712
37439	is_a	19709
37440	is_a	19710
37441	is_a	19711
37442	is_a	19712
37443	is_a	37439
37444	is_a	37440
37445	is_a	37441
37446	is_a	37442
37451	is_a	19709
37452	is_a	19710
37453	is_a	19711
37454	is_a	19712
37455	is_a	37427
37456	is_a	37428
37457	is_a	37429
37458	is_a	37430
37463	is_a	15325
37464	is_a	15326
37465	is_a	15327
37466	is_a	15328
37475	is_a	12937
37476	is_a	12938
37477	is_a	12939
37478	is_a	12940
37479	is_a	37559
37480	is_a	37560
37481	is_a	37561
37482	is_a	37562
37483	is_a	37559
37484	is_a	37560
37485	is_a	37561
37486	is_a	37562
37487	is_a	37559
37488	is_a	37560
37489	is_a	37561
37490	is_a	37562
37495	is_a	32995
37496	is_a	32996
37497	is_a	32997
37498	is_a	32998
37499	is_a	32995
37500	is_a	32996
37501	is_a	32997
37502	is_a	32998
37503	is_a	32995
37504	is_a	32996
37505	is_a	32997
37506	is_a	32998
37511	is_a	37803
37512	is_a	37804
37513	is_a	37805
37514	is_a	37806
37515	is_a	12937
37516	is_a	12938
37517	is_a	12939
37518	is_a	12940
37519	is_a	33359
37520	is_a	33360
37521	is_a	33361
37522	is_a	33362
37523	is_a	32995
37524	is_a	32996
37525	is_a	32997
37526	is_a	32998
37527	is_a	37803
37528	is_a	37804
37529	is_a	37805
37530	is_a	37806
37531	is_a	33191
37532	is_a	33192
37533	is_a	33193
37534	is_a	33194
37535	is_a	37567
37536	is_a	37568
37537	is_a	37569
37538	is_a	37570
37539	is_a	33191
37540	is_a	33192
37541	is_a	33193
37542	is_a	33194
37559	is_a	12937
37560	is_a	12938
37561	is_a	12939
37562	is_a	12940
37563	is_a	12937
37564	is_a	12938
37565	is_a	12939
37566	is_a	12940
37567	is_a	33191
37568	is_a	33192
37569	is_a	33193
37570	is_a	33194
37571	is_a	33191
37572	is_a	33192
37573	is_a	33193
37574	is_a	33194
37575	is_a	32995
37576	is_a	32996
37577	is_a	32997
37578	is_a	32998
37579	is_a	32995
37580	is_a	32996
37581	is_a	32997
37582	is_a	32998
37583	is_a	21816
37584	is_a	21817
37585	is_a	21818
37586	is_a	21819
37591	is_a	44304
37592	is_a	44305
37593	is_a	44306
37594	is_a	44307
37595	is_a	19709
37596	is_a	19710
37597	is_a	19711
37598	is_a	19712
37603	is_a	19709
37604	is_a	19710
37605	is_a	19711
37606	is_a	19712
37607	is_a	19709
37608	is_a	19710
37609	is_a	19711
37610	is_a	19712
37611	is_a	35839
37612	is_a	35840
37613	is_a	35841
37614	is_a	35842
37615	is_a	39431
37616	is_a	39432
37617	is_a	39433
37618	is_a	39434
37619	is_a	33203
37620	is_a	33204
37621	is_a	33205
37622	is_a	33206
37623	is_a	33195
37624	is_a	33196
37625	is_a	33197
37626	is_a	33198
37627	is_a	10344
37628	is_a	10345
37629	is_a	10346
37630	is_a	10347
37631	is_a	16245
37632	is_a	16246
37633	is_a	16247
37634	is_a	16248
37635	is_a	16245
37636	is_a	16246
37637	is_a	16247
37638	is_a	16248
37639	is_a	33195
37640	is_a	33196
37641	is_a	33197
37642	is_a	33198
37643	is_a	33203
37644	is_a	33204
37645	is_a	33205
37646	is_a	33206
37647	is_a	33203
37648	is_a	33204
37649	is_a	33205
37650	is_a	33206
37651	is_a	33203
37652	is_a	33204
37653	is_a	33205
37654	is_a	33206
37655	is_a	37803
37656	is_a	37804
37657	is_a	37805
37658	is_a	37806
37675	is_a	35839
37676	is_a	35840
37677	is_a	35841
37678	is_a	35842
37679	is_a	35839
37680	is_a	35840
37681	is_a	35841
37682	is_a	35842
37683	is_a	39431
37684	is_a	39432
37685	is_a	39433
37686	is_a	39434
37687	is_a	39431
37688	is_a	39432
37689	is_a	39433
37690	is_a	39434
37691	is_a	39431
37692	is_a	39432
37693	is_a	39433
37694	is_a	39434
37695	is_a	39431
37696	is_a	39432
37697	is_a	39433
37698	is_a	39434
37699	is_a	18461
37700	is_a	18462
37701	is_a	18463
37702	is_a	18464
37703	is_a	12937
37704	is_a	12938
37705	is_a	12939
37706	is_a	12940
37707	is_a	12937
37708	is_a	12938
37709	is_a	12939
37710	is_a	12940
37711	is_a	10344
37712	is_a	10345
37713	is_a	10346
37714	is_a	10347
37715	is_a	23992
37716	is_a	23993
37717	is_a	23994
37718	is_a	23995
37719	is_a	18461
37720	is_a	18462
37721	is_a	18463
37722	is_a	18464
37727	is_a	32995
37728	is_a	32996
37729	is_a	32997
37730	is_a	32998
37731	is_a	32995
37732	is_a	32996
37733	is_a	32997
37734	is_a	32998
37735	is_a	33191
37736	is_a	33192
37737	is_a	33193
37738	is_a	33194
37739	is_a	33191
37740	is_a	33192
37741	is_a	33193
37742	is_a	33194
37747	is_a	37715
37748	is_a	37716
37749	is_a	37717
37750	is_a	37718
37755	is_a	16245
37756	is_a	16246
37757	is_a	16247
37758	is_a	16248
37759	is_a	16245
37760	is_a	16246
37761	is_a	16247
37762	is_a	16248
37763	is_a	16245
37764	is_a	16246
37765	is_a	16247
37766	is_a	16248
37767	is_a	32995
37768	is_a	32996
37769	is_a	32997
37770	is_a	32998
37771	is_a	32995
37772	is_a	32996
37773	is_a	32997
37774	is_a	32998
37775	is_a	32995
37776	is_a	32996
37777	is_a	32997
37778	is_a	32998
37779	is_a	33203
37780	is_a	33204
37781	is_a	33205
37782	is_a	33206
37783	is_a	23992
37784	is_a	23993
37785	is_a	23994
37786	is_a	23995
37787	is_a	37715
37788	is_a	37716
37789	is_a	37717
37790	is_a	37718
37803	is_a	12937
37804	is_a	12938
37805	is_a	12939
37806	is_a	12940
37807	is_a	33203
37808	is_a	33204
37809	is_a	33205
37810	is_a	33206
37811	is_a	23992
37812	is_a	23993
37813	is_a	23994
37814	is_a	23995
37819	is_a	10344
37820	is_a	10345
37821	is_a	10346
37822	is_a	10347
37839	is_a	23992
37840	is_a	23993
37841	is_a	23994
37842	is_a	23995
37843	is_a	37803
37844	is_a	37804
37845	is_a	37805
37846	is_a	37806
37855	is_a	12937
37856	is_a	12938
37857	is_a	12939
37858	is_a	12940
37859	is_a	12937
37860	is_a	12938
37861	is_a	12939
37862	is_a	12940
37863	is_a	12937
37864	is_a	12938
37865	is_a	12939
37866	is_a	12940
37867	is_a	12937
37868	is_a	12938
37869	is_a	12939
37870	is_a	12940
37911	is_a	32947
37912	is_a	32948
37913	is_a	32949
37914	is_a	32950
37927	is_a	55556
37928	is_a	55557
37929	is_a	55558
37930	is_a	55559
37931	is_a	55560
37932	is_a	55561
37933	is_a	55562
37934	is_a	55563
37935	is_a	55556
37936	is_a	55557
37937	is_a	55558
37938	is_a	55559
37939	is_a	55560
37940	is_a	55561
37941	is_a	55562
37942	is_a	55563
37943	is_a	55556
37944	is_a	55557
37945	is_a	55558
37946	is_a	55559
37947	is_a	55556
37948	is_a	55557
37949	is_a	55558
37950	is_a	55559
37951	is_a	55560
37952	is_a	55561
37953	is_a	55562
37954	is_a	55563
37955	is_a	55560
37956	is_a	55561
37957	is_a	55562
37958	is_a	55563
37959	is_a	55560
37960	is_a	55561
37961	is_a	55562
37962	is_a	55563
37963	is_a	12785
37964	is_a	12786
37965	is_a	12787
37966	is_a	12788
37967	is_a	12789
37968	is_a	12790
37969	is_a	12791
37970	is_a	12792
38011	is_a	19605
38012	is_a	19606
38013	is_a	19607
38014	is_a	19608
38051	is_a	32947
38052	is_a	32948
38053	is_a	32949
38054	is_a	32950
38059	is_a	32947
38060	is_a	32948
38061	is_a	32949
38062	is_a	32950
38063	is_a	32947
38064	is_a	32948
38065	is_a	32949
38066	is_a	32950
38067	is_a	32947
38068	is_a	32948
38069	is_a	32949
38070	is_a	32950
38071	is_a	32947
38072	is_a	32948
38073	is_a	32949
38074	is_a	32950
38075	is_a	32947
38076	is_a	32948
38077	is_a	32949
38078	is_a	32950
38079	is_a	32947
38080	is_a	32948
38081	is_a	32949
38082	is_a	32950
38083	is_a	32947
38084	is_a	32948
38085	is_a	32949
38086	is_a	32950
38087	is_a	32947
38088	is_a	32948
38089	is_a	32949
38090	is_a	32950
38111	is_a	15937
38112	is_a	15938
38113	is_a	15939
38114	is_a	15940
38163	is_a	10868
38164	is_a	10869
38165	is_a	10870
38166	is_a	10871
38175	is_a	11488
38176	is_a	11489
38177	is_a	11490
38178	is_a	11491
38215	is_a	10740
38216	is_a	10741
38217	is_a	10742
38218	is_a	10743
38219	is_a	10868
38219	is_a	45780
38220	is_a	10869
38220	is_a	45781
38221	is_a	10870
38221	is_a	45782
38222	is_a	10871
38222	is_a	45783
38279	is_a	23528
38280	is_a	23529
38281	is_a	23530
38282	is_a	23531
38287	is_a	23528
38288	is_a	23529
38289	is_a	23530
38290	is_a	23531
38299	is_a	10868
38300	is_a	10869
38301	is_a	10870
38302	is_a	10871
38307	is_a	10868
38308	is_a	10869
38309	is_a	10870
38310	is_a	10871
38323	is_a	44432
38324	is_a	44433
38325	is_a	44434
38326	is_a	44435
38327	is_a	44436
38328	is_a	44437
38329	is_a	44438
38330	is_a	44439
38331	is_a	44440
38332	is_a	44441
38333	is_a	44442
38334	is_a	44443
38351	is_a	35643
38351	is_a	52688
38352	is_a	35644
38352	is_a	52689
38353	is_a	35645
38353	is_a	52690
38354	is_a	35646
38354	is_a	52691
38359	is_a	50736
38360	is_a	50737
38361	is_a	50738
38362	is_a	50739
38363	is_a	34019
38364	is_a	34020
38365	is_a	34021
38366	is_a	34022
38371	is_a	32875
38371	is_a	39955
38372	is_a	32876
38372	is_a	39956
38373	is_a	32877
38373	is_a	39957
38374	is_a	32878
38374	is_a	39958
38379	is_a	35667
38380	is_a	35669
38381	is_a	35668
38382	is_a	35670
38383	is_a	38483
38383	is_a	47868
38384	is_a	38484
38384	is_a	47869
38385	is_a	38485
38385	is_a	47870
38386	is_a	38486
38386	is_a	47871
38387	is_a	38495
38387	is_a	38575
38388	is_a	38496
38388	is_a	38576
38389	is_a	38497
38389	is_a	38577
38390	is_a	38498
38390	is_a	38578
38391	is_a	38499
38391	is_a	38575
38392	is_a	38500
38392	is_a	38576
38393	is_a	38501
38393	is_a	38577
38394	is_a	38502
38394	is_a	38578
38395	is_a	38495
38396	is_a	38496
38397	is_a	38497
38398	is_a	38498
38399	is_a	38499
38400	is_a	38500
38401	is_a	38501
38402	is_a	38502
38403	is_a	38495
38404	is_a	38496
38405	is_a	38497
38406	is_a	38498
38407	is_a	38499
38408	is_a	38500
38409	is_a	38501
38410	is_a	38502
38411	is_a	38495
38412	is_a	38496
38413	is_a	38497
38414	is_a	38498
38415	is_a	38499
38416	is_a	38500
38417	is_a	38501
38418	is_a	38502
38419	is_a	38495
38420	is_a	38496
38421	is_a	38497
38422	is_a	38498
38423	is_a	43732
38424	is_a	43733
38425	is_a	43734
38426	is_a	43735
38427	is_a	38499
38428	is_a	38500
38429	is_a	38501
38430	is_a	38502
38431	is_a	38499
38432	is_a	38500
38433	is_a	38501
38434	is_a	38502
38435	is_a	45780
38436	is_a	45781
38437	is_a	45782
38438	is_a	45783
38439	is_a	45780
38440	is_a	45781
38441	is_a	45782
38442	is_a	45783
38455	is_a	47868
38456	is_a	47869
38457	is_a	47870
38458	is_a	47871
38463	is_a	39943
38464	is_a	39944
38465	is_a	39945
38466	is_a	39946
38483	is_a	44444
38484	is_a	44445
38485	is_a	44446
38486	is_a	44447
38487	is_a	34019
38487	is_a	39955
38488	is_a	34020
38488	is_a	39956
38489	is_a	34021
38489	is_a	39957
38490	is_a	34022
38490	is_a	39958
38491	is_a	39955
38491	is_a	44688
38492	is_a	39956
38492	is_a	44689
38493	is_a	39957
38493	is_a	44690
38494	is_a	39958
38494	is_a	44691
38495	is_a	12044
38496	is_a	12045
38497	is_a	12046
38498	is_a	12047
38499	is_a	44864
38500	is_a	44865
38501	is_a	44866
38502	is_a	44867
38507	is_a	33275
38508	is_a	33276
38509	is_a	33277
38510	is_a	33278
38511	is_a	33275
38511	is_a	39935
38512	is_a	33276
38512	is_a	39936
38513	is_a	33277
38513	is_a	39937
38514	is_a	33278
38514	is_a	39938
38515	is_a	33275
38516	is_a	33276
38517	is_a	33277
38518	is_a	33278
38519	is_a	33275
38520	is_a	33276
38521	is_a	33277
38522	is_a	33278
38523	is_a	33275
38524	is_a	33276
38525	is_a	33277
38526	is_a	33278
38527	is_a	33275
38528	is_a	33276
38529	is_a	33277
38530	is_a	33278
38551	is_a	38855
38551	is_a	39831
38552	is_a	38856
38552	is_a	39832
38553	is_a	38857
38553	is_a	39833
38554	is_a	38858
38554	is_a	39834
38555	is_a	21164
38556	is_a	21165
38557	is_a	21166
38558	is_a	21167
38559	is_a	38855
38559	is_a	39827
38560	is_a	38856
38560	is_a	39828
38561	is_a	38857
38561	is_a	39829
38562	is_a	38858
38562	is_a	39830
38595	is_a	39939
38596	is_a	39940
38597	is_a	39941
38598	is_a	39942
38651	is_a	39939
38651	is_a	44876
38652	is_a	39940
38652	is_a	44877
38653	is_a	39941
38653	is_a	44878
38654	is_a	39942
38654	is_a	44879
38659	is_a	38455
38660	is_a	38456
38661	is_a	38457
38662	is_a	38458
38703	is_a	44508
38704	is_a	44509
38705	is_a	44510
38706	is_a	44511
38707	is_a	44460
38708	is_a	44461
38709	is_a	44462
38710	is_a	44463
38711	is_a	44472
38712	is_a	44473
38713	is_a	44474
38714	is_a	44475
38735	is_a	44824
38736	is_a	44825
38737	is_a	44826
38738	is_a	44827
38747	is_a	44496
38748	is_a	44497
38749	is_a	44498
38750	is_a	44499
38751	is_a	44496
38752	is_a	44497
38753	is_a	44498
38754	is_a	44499
38767	is_a	44512
38768	is_a	44513
38769	is_a	44514
38770	is_a	44515
38771	is_a	44508
38772	is_a	44509
38773	is_a	44510
38774	is_a	44511
38775	is_a	44512
38776	is_a	44513
38777	is_a	44514
38778	is_a	44515
38779	is_a	15801
38780	is_a	15802
38781	is_a	15803
38782	is_a	15804
38783	is_a	18689
38784	is_a	18690
38785	is_a	18691
38786	is_a	18692
38787	is_a	18689
38788	is_a	18690
38789	is_a	18691
38790	is_a	18692
38791	is_a	44512
38792	is_a	44513
38793	is_a	44514
38794	is_a	44515
38795	is_a	44508
38796	is_a	44509
38797	is_a	44510
38798	is_a	44511
38803	is_a	44508
38804	is_a	44509
38805	is_a	44510
38806	is_a	44511
38807	is_a	44508
38808	is_a	44509
38809	is_a	44510
38810	is_a	44511
38815	is_a	44512
38816	is_a	44513
38817	is_a	44514
38818	is_a	44515
38819	is_a	44508
38820	is_a	44509
38821	is_a	44510
38822	is_a	44511
38847	is_a	15801
38848	is_a	15802
38849	is_a	15803
38850	is_a	15804
38855	is_a	39983
38856	is_a	39984
38857	is_a	39985
