Name	20402_8#5	20402_8#6	20402_8#15	20402_8#16	20402_8#25	20402_8#26	Average (TPM)
TMUE_2000008936	304.856067	52.602001	62.980692	0	43.232936	23.718927	81.2317705
TMUE_2000008937	0	0	12.16826	0	0	33.494647	7.6104845
TMUE_2000008938	0	0	0.782931	0	0	0.443547	0.204413
TMUE_2000008939	0	1.063847	0	0	2.624836	0	0.6147805
TMUE_2000008940	12.834087	4.832025	4.601822	6.862222	8.867368	9.156205	7.858954833
TMUE_2000008941	11.916755	29.427216	23.509522	1.81332	24.255191	34.369649	20.88194217
TMUE_2000008942	0	4.859443	3.871168	6.898039	4.021324	0	3.274995667
TMUE_2000008943	159.731188	104.305577	147.521428	48.328428	130.51461	94.670744	114.1786625
TMUE_2000008944	0	0	0	0	0	0	0
TMUE_2000008945	0	0	0	0.632024	0	0.401127	0.172191833
TMUE_2000008946	141.01695	78.24993	37.782189	54.458865	49.188005	51.516866	68.70213417
TMUE_2000008947	0	0	10.613166	0	0	0	1.768861
TMUE_2000008948	0	0	0	0	3.538199	3.844367	1.230427667
TMUE_2000008949	0	0	0	0	0	0	0
TMUE_2000008950	136.451511	29.12351	16.696565	14.721862	31.097743	18.518828	41.10166983
TMUE_2000008951	0	9.501097	0	6.740131	0	0	2.706871333
TMUE_2000008952	0	0	0	0	0	0	0
TMUE_2000008953	0	0	0	5.124045	3.01105	3.184571	1.886611
TMUE_2000008954	56.613068	25.452847	138.650924	42.361593	148.418147	132.953338	90.74165283
TMUE_2000008955	27.316683	20.18057	77.036634	19.083941	51.058879	43.811561	39.74804467
TMUE_2000008956	3919.89462	1557.629284	2491.946912	1030.851458	2042.481304	1845.633815	2148.072899
TMUE_2000008957	92.858275	4.774074	78.977303	9.015833	63.159248	69.662556	53.07454817
TMUE_2000008958	1.394005	1.467588	0.684457	0.367912	0.843606	0.935846	0.948902333
TMUE_2000008959	0	0	3.408198	0	0	0	0.568033
TMUE_2000008960	71.983853	14.69896	85.828948	18.7422	60.695074	67.031686	53.1634535
TMUE_2000008961	0	14.082251	0	4.988027	11.729414	3.102656	5.650391333
TMUE_2000008962	60.2825	25.90972	33.849675	21.703162	64.001356	41.158816	41.1508715
TMUE_2000008963	0	0	0	0	0	0	0
TMUE_2000008964	0	1.674284	0	0	1.38545	0	0.509955667
TMUE_2000008965	42.63827	20.372845	19.349074	6.527849	20.45417	23.055965	22.06636217
TMUE_2000008966	0	0	0	0	0	1.988589	0.3314315
TMUE_2000008967	0	0	1.166749	0	1.204577	0	0.395221
TMUE_2000008968	0	0	0	0	2.546176	2.753441	0.8832695
TMUE_2000008969	54.710077	24.604418	47.79533	18.201108	62.469988	39.334467	41.185898
TMUE_2000008970	0	1.90979	16.966088	0	0	6.865653	4.290255167
TMUE_2000008971	7.205006	0	0	0	17.848284	0	4.175548333
TMUE_2000008972	0	7.168099	0	0	0	0	1.194683167
TMUE_2000008973	14.18762	15.073598	7.265096	25.592518	22.598165	18.65357	17.22842783
TMUE_2000008974	216.209268	59.6705	220.758387	43.600399	284.154425	267.613151	182.0010217
TMUE_2000008975	63.413592	16.854369	50.251485	7.962504	65.527466	58.665739	43.7791925
TMUE_2000008976	36.120013	25.40104	42.424909	4.649368	35.627749	75.828858	36.67532283
TMUE_2000008977	0	38.142121	15.171587	81.341682	15.638132	17.082134	27.89594267
TMUE_2000008978	12.654289	0	8.600192	0	26.776292	18.864948	11.14928683
TMUE_2000008979	10.110396	0	13.772944	6.105225	0	7.552535	6.25685
TMUE_2000008980	3.495281	2.996986	10.789497	4.245726	4.951554	4.018907	5.082991833
TMUE_2000008981	3.394993	3.844041	1.593309	0	1.527997	1.412001	1.962056833
TMUE_2000008982	0	0	0	0	0	0	0
TMUE_2000008983	0	0	3.376001	0	10.480127	7.48689	3.557169667
TMUE_2000008984	0	0	0	0	0	8.425559	1.404259833
TMUE_2000008985	0	0	39.208154	23.282732	0	0	10.41514767
TMUE_2000008986	0	0	16.190907	57.837618	0	18.234587	15.37718533
TMUE_2000008987	0	0	0	0	0	0	0
TMUE_2000008988	0	2.760044	0	3.905604	2.29887	0	1.494086333
TMUE_2000008989	0	0	0	0	14.112022	0	2.352003667
TMUE_2000008990	0	5.47072	0	0	0	0	0.911786667
TMUE_2000008991	0	0	0	0	0	0	0
TMUE_2000008992	0	0	0	0	0	0	0
TMUE_2000008993	0	3.787994	3.781099	0	7.283955	1.13077	2.663969667
TMUE_2000008994	0	0	0	0	0	0	0
TMUE_2000008995	4.640017	0	1.593419	0	2.186881	3.602125	2.003740333
TMUE_2000008996	0	13.288523	31.839498	0	0	11.881583	9.501600667
TMUE_2000008997	0	0	0	0	0	0	0
TMUE_2000008998	0	0	4.528485	0	2.337271	1.266529	1.355380833
TMUE_2000008999	7.983724	10.333967	23.577327	6.846429	33.696037	36.555647	19.8321885
TMUE_2000009000	17.931833	0	6.08413	10.857012	18.884603	6.698929	10.0760845
TMUE_2000009001	64.460576	50.341528	71.377489	24.972693	123.417375	55.228328	64.9663315
TMUE_2000009002	0	0	0	0	0	0	0
TMUE_2000009003	789.05236	304.534076	580.184386	167.604467	629.5048	491.796507	493.7794327
TMUE_2000009004	23.159567	11.604509	10.767609	6.983749	8.338048	9.054342	11.651304
TMUE_2000009005	0	0	0	0	0	0	0
TMUE_2000009006	0	0	0	0	4.235124	0	0.705854
TMUE_2000009007	0	5.63952	2.266345	7.981165	4.678033	0	3.4275105
TMUE_2000009008	81.871655	30.809011	147.499131	28.141676	135.791417	104.57594	88.114805
TMUE_2000009011	52.686161	18.256891	13.896362	41.755869	22.97708	24.776081	29.058074
TMUE_2000009013	1.019273	9.693905	1.050429	11.25939	9.002691	3.176082	5.866961667
TMUE_2000009014	2.241904	0.965194	3.84775	0	3.172055	3.465088	2.2819985
TMUE_2000009015	0	0	0	0	1.886879	1.027325	0.485700667
TMUE_2000009016	77.050068	9.395177	97.374992	19.990236	93.356203	49.296223	57.7438165
TMUE_2000009017	38.04481	9.268497	50.245003	16.390056	63.5883	18.527724	32.67739833
TMUE_2000009018	209.431665	144.240979	138.628232	63.516814	160.35855	130.307663	141.0806505
TMUE_2000009019	0	0	0	0	12.488091	3.300545	2.631439333
TMUE_2000009020	0	2.021588	1.20532	1.434742	6.556742	0.91029	2.021447
TMUE_2000009024	0	0	9.152442	0	0	0	1.525407
TMUE_2000009025	454.961666	301.011682	500.947261	221.202536	464.025778	572.414679	419.0939337
TMUE_2000009026	0	0	0	0	6.602551	0	1.100425167
TMUE_2000009027	0	0.953249	3.039872	0	3.915521	3.422505	1.8885245
TMUE_2000009028	0	0	2.976894	0	7.493275	5.939922	2.735015167
TMUE_2000009029	9.256259	11.79692	15.756045	11.148201	26.168949	3.457157	12.9305885
TMUE_2000009030	302.610251	376.567863	359.040824	181.893302	413.060285	362.453149	332.604279
TMUE_2000009031	20.855016	13.337885	24.859941	6.302131	22.124533	27.26128	19.12346433
TMUE_2000009032	0	0	3.668507	0	0	12.293252	2.660293167
TMUE_2000009033	0	0	0	0	0	0	0
TMUE_2000009034	22.69611	21.759755	15.539013	13.682485	26.151865	15.025257	19.14241417
TMUE_2000009035	0	0	0	0	0	0	0
TMUE_2000009036	0	0.637604	0	0	1.051036	0	0.28144
TMUE_2000009037	13.965275	0	0.684919	1.219325	0	1.544251	2.902295
TMUE_2000009038	0	0	0	0	0	0	0
TMUE_2000009040	6.060058	0	0	0	0	0	1.010009667
TMUE_2000009041	0	0	0	0	0	1.955339	0.325889833
TMUE_2000009042	0	0	0	0	0	0	0
TMUE_2000009043	0	0	0	0	0	0	0
TMUE_2000009044	0	0	2.599122	0	5.392875	0	1.3319995
TMUE_2000009045	0	0	0	0	0	0	0
TMUE_2000009046	34.22011	21.934617	0	0	0	0	9.359121167
TMUE_2000009047	0	0	0	0	0	7.04709	1.174515
TMUE_2000009048	0	0.571383	1.365535	0	0	0	0.322819667
TMUE_2000009049	0	0	0	10.630942	0	0	1.771823667
TMUE_2000009050	31.374692	7.531534	25.545328	6.414291	16.834581	18.539743	17.70669483
TMUE_2000009051	52.40762	90.009756	17.962104	32.22524	148.292543	141.577564	80.41247117
TMUE_2000009052	0	0	5.420804	0	3.740603	13.999551	3.860159667
TMUE_2000009053	2.969196	7.048648	26.001977	2.727912	28.336289	22.483255	14.9278795
TMUE_2000009054	4.994561	1.442368	0.715165	0.768237	5.091617	2.441419	2.575561167
TMUE_2000009055	209.1359	150.322829	198.498869	133.268242	132.254621	127.348576	158.4715062
TMUE_2000009056	26.501382	28.484663	53.657273	14.537367	87.214699	37.787992	41.363896
TMUE_2000009057	13.50267	2.895585	6.947368	14.35868	0	3.884378	6.931446833
TMUE_2000009058	16.777114	1.207249	10.563548	0.856632	5.929537	7.604942	7.156503667
TMUE_2000009059	456.406371	261.280167	389.992366	188.723656	247.780009	294.85453	306.5061832
TMUE_2000009060	0	2.662068	6.364241	0	3.642423	11.957275	4.1043345
TMUE_2000009061	0	0	78.310761	0	80.657572	17.642419	29.43512533
TMUE_2000009062	0	0	0	0	0	0	0
TMUE_2000009063	0	0	4.686903	1.664396	0	0	1.058549833
TMUE_2000009064	69.371276	37.970663	97.84297	35.880887	73.560238	70.313975	64.15666817
TMUE_2000009065	71.11526	24.286652	38.584718	43.095396	124.995233	95.232422	66.21828017
TMUE_2000009066	36.905935	11.482714	45.751932	13.781094	40.561619	56.3199	34.13386567
TMUE_2000009067	67.549971	35.888641	87.173784	25.426965	126.418093	90.160484	72.10298967
TMUE_2000009068	36.036161	4.216563	16.856747	1.991514	20.879693	6.286899	14.3779295
TMUE_2000009069	252.409128	49.778501	79.233442	0	156.908358	225.899737	127.3715277
TMUE_2000009070	1557.801121	643.293682	868.205429	486.252075	831.130704	733.234257	853.3195447
TMUE_2000009071	0	0	20.228149	0	7.615267	2.034693	4.979684833
TMUE_2000009072	69.356395	99.414222	47.280224	46.962581	88.894702	110.217341	77.02091083
TMUE_2000009073	0	0	0	0	0	0	0
TMUE_2000009074	0	0	0	0	0	0	0
TMUE_2000009075	0	0	0	1.483853	0.860528	0.938682	0.547177167
TMUE_2000009076	2.119483	0.891464	3.709383	1.262598	5.430649	9.113113	3.754448333
TMUE_2000009077	0	0	0	0	1.806506	0	0.301084333
TMUE_2000009078	29.733886	0	40.494395	0	73.350276	22.660241	27.70646633
TMUE_2000009079	56.517426	22.295993	40.413835	15.807966	34.989077	44.553815	35.76301867
TMUE_2000009080	0	0	0	0	0	0	0
TMUE_2000009081	4.873268	10.401254	21.705534	5.888745	24.187134	20.370711	14.57110767
TMUE_2000009082	0	0	0	0	0	0	0
TMUE_2000009083	58.181839	21.292443	26.013578	2.350761	27.772715	17.193004	25.46739
TMUE_2000009084	0	0	0	0	0	0	0
TMUE_2000009085	0	6.554696	1.31212	2.320848	0	0	1.697944
TMUE_2000009086	0	0	9.170545	2.698152	12.64277	8.493898	5.500894167
TMUE_2000009087	0	0	0	0	0	0	0
TMUE_2000009088	55.268377	6.639489	34.151736	9.403042	55.459542	27.632552	31.42578967
TMUE_2000009089	0	2.861141	9.196592	4.048941	14.299394	12.66007	7.177689667
TMUE_2000009090	0	0	0	0.634958	0	0	0.105826333
TMUE_2000009091	0	0	0	0	0	0	0
TMUE_2000009092	32.055388	14.219276	41.791173	11.82584	34.396991	55.421782	31.61840833
TMUE_2000009093	0	0	1.520839	0	0	1.690549	0.535231333
TMUE_2000009094	313.43736	133.904552	282.853096	80.427717	221.218099	170.825171	200.4443325
TMUE_2000009095	0	0	0	0	1.072624	0	0.178770667
TMUE_2000009096	0	0	0	0	0	0	0
TMUE_2000009097	14.365657	3.703007	6.388408	0	5.084626	11.056308	6.766334333
TMUE_2000009098	263.050911	137.792603	1006.087553	138.566339	1194.691988	841.117343	596.8844562
TMUE_2000009099	0	7.321535	5.856133	0	1.209225	1.309403	2.616049333
TMUE_2000009103	25.074255	22.374487	12.383844	7.220265	15.499132	20.174654	17.12110617
TMUE_2000009104	0	0	0	0	0	0	0
TMUE_2000009105	24.323151	18.83703	40.905682	4.45156	38.723758	48.811481	29.34211033
TMUE_2000009106	0	23.654212	70.43878	0	14.619173	25.765346	22.4129185
TMUE_2000009107	0	0	0	0	0	0	0
TMUE_2000009108	0	0	0	0	0	0	0
TMUE_2000009109	0	6.330618	25.251527	1.496024	13.882827	7.570699	9.088615833
TMUE_2000009110	24.292863	24.723277	124.325125	5.394175	148.418866	135.711035	77.1442235
TMUE_2000009111	0	6.581	0	9.359773	21.717463	5.754082	7.235386333
TMUE_2000009112	648.316989	187.505945	417.923259	154.357911	570.526121	350.503101	388.1888877
TMUE_2000009113	0	6.613891	0	0	0	0	1.102315167
TMUE_2000009114	17.829506	0	0	0	0	6.6608	4.081717667
TMUE_2000009115	0	3.942369	0	0	0	1.71769	0.943343167
TMUE_2000009116	22.576663	100.177485	40.585015	147.444317	54.333505	6.201356	61.88639017
TMUE_2000009117	0	0	18.783675	0	15.139776	5.153069	6.512753333
TMUE_2000009118	10.383445	3.932584	8.919448	5.584448	15.814463	8.361887	8.8327125
TMUE_2000009119	0	0	0.917649	0	1.892578	0	0.468371167
TMUE_2000009120	0	0	0	0	0.731139	0.486413	0.202925333
TMUE_2000009121	14.410012	0	0	17.323172	2.549755	0	5.713823167
TMUE_2000009122	0	0	0	0	1.711654	0	0.285275667
TMUE_2000009123	41.010151	2.495559	12.029764	10.590996	10.384441	11.071111	14.59700367
TMUE_2000009124	26.501382	13.672993	25.464469	11.306841	6.564547	17.36205	16.812047
TMUE_2000009125	0	0	0	0	0	0	0
TMUE_2000009126	0	0	0	0	0	0	0
TMUE_2000009127	1.754528	1.513212	0	0	0	2.720439	0.998029833
TMUE_2000009128	0	0	2.470637	0	3.418399	0.926195	1.135871833
TMUE_2000009129	99.079998	40.52686	143.254653	13.040963	86.978575	36.140107	69.83685933
TMUE_2000009130	7.217484	0	14.8525	2.190861	24.287118	15.204051	10.62533567
TMUE_2000009131	0	0	0	0	0	0	0
TMUE_2000009132	0	0	0	0	0	0	0
TMUE_2000009133	13.359679	0	0	0	0	7.542278	3.4836595
TMUE_2000009134	0	0	0	0	0	0	0
TMUE_2000009135	32.52014	43.255415	62.471753	5.931367	87.510769	39.947582	45.27283767
TMUE_2000009136	5.154069	2.226084	11.506538	2.369575	9.562385	3.50697	5.720936833
TMUE_2000009137	0	0	3.310397	1.95592	6.83341	6.175376	3.0458505
TMUE_2000009138	0	0	0	0	0	0	0
TMUE_2000009139	211.537329	72.567842	110.959068	54.02921	119.226398	78.816809	107.8561093
TMUE_2000009140	92.616713	39.474936	63.082756	42.097612	45.030415	87.614597	61.65283817
TMUE_2000009141	2408.464142	1382.723864	2289.346233	642.225561	2031.208301	1750.466271	1750.739062
TMUE_2000009142	7.746857	10.697569	14.487943	9.487187	19.3884	24.670112	14.41301133
TMUE_2000009143	0	0	0	0	0	0	0
TMUE_2000009144	0	0	0.799803	0	0	2.699581	0.583230667
TMUE_2000009145	0	0	0	0	0	0	0
TMUE_2000009146	0	0	0	0	0	0	0
TMUE_2000009147	0	2.445945	0	0	0	0	0.4076575
TMUE_2000009149	342.201099	116.984625	394.784876	41.460356	372.774083	453.479802	286.9474735
TMUE_2000009150	6.976746	1.504346	10.18118	8.537072	11.099839	18.255967	9.425858333
TMUE_2000009151	1.325058	0	8.109824	0.812132	5.617026	3.090479	3.1590865
TMUE_2000009152	0	0	3.871168	0	0	0	0.645194667
TMUE_2000009153	3.019693	0	13.481138	0.92467	1.601051	13.482628	5.418196667
TMUE_2000009154	6.882047	5.849704	2.34991	0	4.873246	12.937263	5.482028333
TMUE_2000009155	77.303867	68.515764	127.761272	42.659813	214.586161	155.394509	114.370231
TMUE_2000009156	0	0	2.7783	4.900392	17.293798	0	4.162081667
TMUE_2000009157	0	0	0	0	1.410298	0	0.235049667
TMUE_2000009158	0	0	14.143983	12.598681	0	31.308335	9.6751665
TMUE_2000009159	0	1.61812	0	1.147714	0.663679	0	0.5715855
TMUE_2000009160	0	0	7.377551	0	0	0	1.229591833
TMUE_2000009161	2235.417003	1046.183352	1378.391286	454.119822	1190.59192	1061.658818	1227.727034
TMUE_2000009162	23.588712	16.623564	23.556356	11.788261	15.927697	18.240951	18.28759017
TMUE_2000009163	24.981161	4.140995	9.236447	7.04892	38.052596	21.578036	17.50635917
TMUE_2000009164	0	0	0	0	0	0	0
TMUE_2000009165	47.164217	28.615182	41.888077	10.140602	35.347403	24.571101	31.28776367
TMUE_2000009167	59.489441	94.781802	357.810493	62.581223	357.899872	359.834669	215.3995833
TMUE_2000009168	346.717028	137.140802	504.94407	146.816059	534.902971	460.239666	355.126766
TMUE_2000009169	0	0	0	0	0	0	0
TMUE_2000009170	9.152563	1.309907	12.56033	1.856384	5.848229	12.276659	7.167345333
TMUE_2000009171	60.531851	8.654219	49.601271	10.217896	23.30048	31.64488	30.65843283
TMUE_2000009172	48.551622	29.738437	168.907211	31.597768	179.314916	105.022941	93.8554825
TMUE_2000009173	168.79473	85.489114	124.678485	54.112284	117.828983	115.996283	111.1499798
TMUE_2000009174	0	0	0.949041	0	0	1.06504	0.335680167
TMUE_2000009175	23.225736	9.757918	14.493523	3.692441	15.450511	5.852158	12.0787145
TMUE_2000009176	11.455452	3.691176	19.653132	12.207771	6.081813	13.225565	11.05248483
TMUE_2000009177	0	0	0	0	10.538495	5.645303	2.697299667
TMUE_2000009178	0	0	0	0	0	0	0
TMUE_2000009179	28.434852	31.188706	33.599961	21.137341	40.268632	25.484508	30.019
TMUE_2000009180	32.238377	19.202291	29.788769	19.663361	49.134133	25.831996	29.30982117
TMUE_2000009181	9.138998	0.563854	0.448412	5.601784	6.459406	12.181676	5.732355
TMUE_2000009182	51.716365	12.343355	111.398906	8.747717	89.489417	85.133571	59.8048885
TMUE_2000009183	91.931555	67.761755	94.645586	36.824929	75.285223	78.96618	74.23587133
TMUE_2000009184	0	0	0	8.394723	4.873058	10.306138	3.9289865
TMUE_2000009185	23.877086	5.608436	14.15734	2.651347	17.658338	28.530317	15.41381067
TMUE_2000009186	89.659166	15.317748	54.757172	21.714024	151.076821	80.387152	68.8186805
TMUE_2000009187	28.896935	19.429014	12.737494	0	19.016382	28.365839	18.07427733
TMUE_2000009188	292.983237	65.379613	219.820874	79.714175	249.792717	200.859556	184.758362
TMUE_2000009189	113.501927	42.250671	62.92102	24.816745	73.458154	67.362119	64.05177267
TMUE_2000009190	116.387973	57.010635	193.194855	52.779038	185.824838	114.698119	119.9825763
TMUE_2000009191	156.71868	113.303851	77.896298	21.934832	144.642603	49.449392	93.99094267
TMUE_2000009192	36.236343	2.842159	6.22153	7.057048	29.696253	14.695128	16.1247435
TMUE_2000009193	1786.026416	893.14984	846.22113	347.225685	823.144758	880.339154	929.3511638
TMUE_2000009194	0	0	0	0	0	0	0
TMUE_2000009195	18.341442	14.146862	42.774773	6.679522	23.390431	26.685299	22.00305483
TMUE_2000009196	0	0	0	6.976707	4.066139	4.294224	2.556178333
TMUE_2000009197	88.798567	75.48144	11.663535	41.080516	72.562468	30.82444	53.40182767
TMUE_2000009198	0	0	0	0	0	27.946796	4.657799333
TMUE_2000009199	0	0	0	0	0	0	0
TMUE_2000009200	0	0	0	0	0	19.504932	3.250822
TMUE_2000009201	0	0	0	0	0	0	0
TMUE_2000009202	0	0	0	0	0	0	0
TMUE_2000009203	432.151454	473.486247	459.705963	182.371891	561.216795	549.212005	443.0240592
TMUE_2000009204	0	0	0	0	0	1.445294	0.240882333
TMUE_2000009205	0	0	0	0	0	3.316734	0.552789
TMUE_2000009206	0	0	0	0	0	0	0
TMUE_2000009207	14.552889	20.268898	52.408375	11.04267	46.39604	43.190694	31.30992767
TMUE_2000009208	0	0.953732	1.736032	0	0	0	0.448294
TMUE_2000009209	77.861074	0	17.630568	15.744444	0	9.669762	20.15097467
TMUE_2000009210	18.910253	29.690231	14.360003	21.990851	27.426471	12.407188	20.7974995
TMUE_2000009211	9.013092	12.318413	7.738137	3.680025	17.52203	4.666039	9.156289333
TMUE_2000009212	34.782836	13.575395	18.200193	9.123777	39.231437	22.485958	22.89993267
TMUE_2000009213	0	0	0	0	3.41788	0	0.569646667
TMUE_2000009214	29.161306	27.805973	53.352184	21.670046	89.484844	37.317041	43.131899
TMUE_2000009215	519.996762	163.298679	324.144435	107.987511	391.780623	340.982092	308.0316837
TMUE_2000009216	8.890583	7.680305	27.482671	4.671713	35.906332	25.188289	18.3033155
TMUE_2000009217	0	4.439339	6.19983	4.720379	1.826389	6.965175	4.025185333
TMUE_2000009218	3537.943423	2041.01187	3807.417635	1316.829051	2898.643825	3391.027908	2832.145619
TMUE_2000009219	0	0	43.80878	0	0	24.709211	11.41966517
TMUE_2000009220	144.270441	200.544123	225.986559	58.003281	248.217643	222.701279	183.287221
TMUE_2000009221	9.755902	7.964612	38.353002	7.315617	39.831597	23.212089	21.0721365
TMUE_2000009222	0	0	0	0	0	0	0
TMUE_2000009223	0	4.052077	6.4861	0	0	3.557315	2.349248667
TMUE_2000009224	0	0	0	0	12.129169	0	2.021528167
TMUE_2000009225	0	0	0	0	0	3.397559	0.566259833
TMUE_2000009226	0	0	0	0	0	0	0
TMUE_2000009227	0	8.372013	6.678479	4.45156	9.465807	7.509459	6.079553
TMUE_2000009228	9.525717	4.052077	6.4861	5.742034	0	0	4.300988
TMUE_2000009229	62.216016	76.784696	89.375451	33.721126	77.183551	105.627728	74.151428
TMUE_2000009230	29.267875	21.021427	38.853259	14.312955	34.499242	25.682639	27.2728995
TMUE_2000009231	31.960856	35.010246	35.320699	12.937957	38.99048	40.817355	32.5062655
TMUE_2000009232	783.972032	490.559683	526.100279	213.755764	545.761638	532.439538	515.431489
TMUE_2000009233	0	3.485547	0	0	0	0.15235	0.606316167
TMUE_2000009234	69.994103	33.445742	47.709263	10.533454	40.215567	16.354705	36.37547233
TMUE_2000009235	0	0	4.576221	0	18.984077	20.083435	7.2739555
TMUE_2000009236	0	0	0	0	0	0	0
TMUE_2000009237	199.841587	48.659135	41.046726	10.326053	46.562004	53.993084	66.73809817
TMUE_2000009238	0	0	0	0	0	0	0
TMUE_2000009239	0	0	0	0	1.786152	0	0.297692
TMUE_2000009240	0	2.857978	1.137512	2.027506	0.585544	1.284912	1.315575333
TMUE_2000009241	88.798567	133.544086	198.280099	65.728826	118.518698	136.141277	123.5019255
TMUE_2000009242	0	0	0	0	4.33936	0	0.723226667
TMUE_2000009243	0	0	0	0	0	2.28617	0.381028333
TMUE_2000009244	28.548798	38.287954	76.840494	21.686268	68.28398	43.115112	46.127101
TMUE_2000009245	12.637712	23.052522	52.025745	4.662236	69.351534	59.414977	36.85745433
TMUE_2000009246	0	0	0	0	2.441649	1.506427	0.658012667
TMUE_2000009247	55.186809	19.177874	119.503583	21.335209	129.723215	101.749128	74.44596967
TMUE_2000009248	23.424657	12.097778	88.441939	20.014101	115.184603	119.39881	63.093648
TMUE_2000009249	16.406823	0.785944	5.007335	5.574862	2.578261	6.356953	6.118363
TMUE_2000009250	0	0	0	0	0	0	0
TMUE_2000009251	0	0	19.794644	0	0	0	3.299107333
TMUE_2000009252	0	4.147855	1.013383	0.453054	11.459234	2.014167	3.181282167
TMUE_2000009253	65.924952	22.76527	51.821179	19.742227	63.172663	30.723635	42.358321
TMUE_2000009254	17.37486	22.269875	11.790019	0	18.314846	0	11.62493333
TMUE_2000009255	0	0	0	0	0	0	0
TMUE_2000009256	2091.060667	1318.888219	1961.084083	786.939479	1981.22405	2385.439731	1754.106038
TMUE_2000009257	0	0	0	4.260227	0	0.674836	0.8225105
TMUE_2000009258	62.554849	51.147416	153.590959	47.197148	114.617075	144.349667	95.57618567
TMUE_2000009259	0	0	0	0	0	0	0
TMUE_2000009260	0	20.082108	15.935568	0	38.532799	17.513412	15.34398117
TMUE_2000009261	13.944414	0	0	1.418461	4.11072	6.282781	4.292729333
TMUE_2000009262	0	0	0	7.224707	0	0	1.204117833
TMUE_2000009263	0	0	0	0	0	0	0
TMUE_2000009264	0	0	0	0	0	0	0
TMUE_2000009265	0	0	0	0	0	0	0
TMUE_2000009266	14.148231	15.161918	35.180294	10.739309	58.878264	52.855984	31.16066667
TMUE_2000009267	6.423911	6.117308	53.855497	5.922888	63.297243	46.655207	30.37867567
TMUE_2000009268	0	0	15.171587	0	62.55253	136.657071	35.730198
TMUE_2000009269	161.76633	124.888129	68.864719	54.947027	75.066363	101.959217	97.9152975
TMUE_2000009270	20.292358	3.646899	9.290564	3.104528	13.152324	5.246146	9.1221365
TMUE_2000009271	0	15.968947	11.374889	5.025233	16.165803	9.498206	9.672179667
TMUE_2000009272	4.393073	11.267983	48.18837	2.658884	43.593045	18.417398	21.41979217
TMUE_2000009273	37.578387	0	12.76961	0	6.602551	0	9.491758
TMUE_2000009274	148.723603	101.100588	175.098752	35.760699	115.791135	100.418977	112.8156257
TMUE_2000009275	0	0	2.969749	0	0	1.679421	0.774861667
TMUE_2000009276	0	0	1.299822	0	7.362847	1.466204	1.6881455
TMUE_2000009277	0	1.504347	9.628489	0	11.185186	10.758487	5.5127515
TMUE_2000009278	12.986493	3.701886	31.164441	0	0	4.951516	8.800722667
TMUE_2000009279	3.990052	0	1.370691	2.448896	2.114474	5.051673	2.495964333
TMUE_2000009280	49.093993	31.349126	56.687191	18.483025	26.108533	37.059741	36.4636015
TMUE_2000009281	188.824378	221.132203	257.246053	143.015316	265.961825	295.082079	228.5436423
TMUE_2000009282	10.121376	1.872508	13.903929	3.543011	14.820519	11.232264	9.2489345
TMUE_2000009283	215.117965	81.565144	141.496888	106.229664	244.651596	207.305373	166.061105
TMUE_2000009284	8.76628	3.863611	3.514399	0.73461	0	0	2.81315
TMUE_2000009285	6.052578	9.266128	1.668765	0	1.224131	2.680043	3.481940833
TMUE_2000009286	0	0	96.46727	0	24.933921	17.883762	23.21415883
TMUE_2000009287	64.76715	75.059622	56.179791	41.601727	66.627174	55.380746	59.936035
TMUE_2000009288	8.442384	4.426579	13.284444	6.013682	19.298041	12.334578	10.63328467
TMUE_2000009289	5.24286	0	4.800565	0	3.707242	1.354925	2.517598667
TMUE_2000009290	37.068544	4.793932	5.090868	0	5.242801	2.153946	9.0583485
TMUE_2000009291	0.791958	1.02788	5.986078	0.486487	21.259881	8.341157	6.3155735
TMUE_2000009292	71.560211	48.139074	51.430159	21.8459	75.14613	66.537375	55.77647483
TMUE_2000009293	0	0	0	0	0	1.999936	0.333322667
TMUE_2000009294	0	0	0	0	0	0	0
TMUE_2000009295	0	0	0	2.67507	2.245161	0	0.8200385
TMUE_2000009296	0	0	0	0	0	0	0
TMUE_2000009297	0	10.051464	8.038939	0	33.245228	0	8.5559385
TMUE_2000009298	23.603047	20.102928	24.116817	0	49.867842	26.825644	24.08604633
TMUE_2000009299	0	0	0	0	0	0	0
TMUE_2000009300	0	1.711611	47.048193	2.42783	84.282942	81.483857	36.15907217
TMUE_2000009301	25.678019	6.287494	66.678323	8.906029	24.689899	58.988555	31.8713865
TMUE_2000009302	0	2.169649	9.521516	0	3.569553	5.836689	3.5162345
TMUE_2000009303	511.693168	268.352344	460.825194	150.162993	532.116938	488.897061	402.0079497
TMUE_2000009304	19.739929	0	20.146874	23.944188	27.754518	14.832872	17.73639683
TMUE_2000009306	0	0.522013	8.500373	0.99591	8.258168	1.685821	3.3270475
TMUE_2000009307	8.632162	4.023562	19.621266	5.713567	14.070767	6.481001	9.757054167
TMUE_2000009308	86.38661	10.330886	68.0126	27.69471	73.740613	47.527981	52.28223333
TMUE_2000009309	12.941632	20.034762	23.094968	3.155994	11.906228	8.980895	13.35241317
TMUE_2000009310	0	0	0	0	0	0	0
TMUE_2000009311	14.879251	0	4.255538	0	3.509581	4.783703	4.5713455
TMUE_2000009312	85.038382	56.891656	138.843087	24.800825	107.207315	126.53616	89.8862375
